OrthoDB 12v0,OrthoDB 12v2,Human gene,Human paralogs,Total orthologs,Protein class
340346at2759,4921266at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4929972at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,3700114at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4929566at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4922588at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4823115at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4895713at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,4940575at2759,PPP4R1,5,104,protein-binding activity modulator
340346at2759,2740328at2759,PPP4R1,5,104,protein-binding activity modulator
340608at2759,5013833at2759,YNR048W,2,76,Unclassified
340608at2759,4887229at2759,YNR048W,2,76,Unclassified
340608at2759,2740218at2759,YNR048W,2,76,Unclassified
340608at2759,4927884at2759,YNR048W,2,76,Unclassified
340608at2759,767321at2759,YNR048W,2,76,Unclassified
340608at2759,4888077at2759,YNR048W,2,76,Unclassified
340608at2759,4903991at2759,YNR048W,2,76,Unclassified
342024at2759,5014569at2759,HBS1,5,109,translational protein
342024at2759,2711272at2759,HBS1,5,109,translational protein
342024at2759,4775188at2759,HBS1,5,109,translational protein
342024at2759,4845126at2759,HBS1,5,109,translational protein
342024at2759,5015732at2759,HBS1,5,109,translational protein
342024at2759,4887855at2759,HBS1,5,109,translational protein
342024at2759,4725666at2759,HBS1,5,109,translational protein
342024at2759,2747387at2759,HBS1,5,109,translational protein
342024at2759,730610at2759,HBS1,5,109,translational protein
342024at2759,1194326at2759,HBS1,5,109,translational protein
342024at2759,766878at2759,HBS1,5,109,translational protein
364224at2759,1362897at2759,SEH1L,3,62,transporter
364224at2759,616817at2759,SEH1L,3,62,transporter
364224at2759,757725at2759,SEH1L,3,62,transporter
364224at2759,4883215at2759,SEH1L,3,62,transporter
364892at2759,4858627at2759,SNU114,4,161,translational protein
364892at2759,5004172at2759,SNU114,4,161,translational protein
364892at2759,4973646at2759,SNU114,4,161,translational protein
364892at2759,2196551at2759,SNU114,4,161,translational protein
364892at2759,1976787at2759,SNU114,4,161,translational protein
364892at2759,4972221at2759,SNU114,4,161,translational protein
364892at2759,761162at2759,SNU114,4,161,translational protein
364892at2759,4833829at2759,SNU114,4,161,translational protein
364892at2759,4894940at2759,SNU114,4,161,translational protein
364892at2759,4725109at2759,SNU114,4,161,translational protein
364892at2759,4945856at2759,SNU114,4,161,translational protein
364892at2759,2131848at2759,SNU114,4,161,translational protein
372421at2759,5006057at2759,DIS3,3,86,RNA metabolism
372421at2759,2591066at2759,DIS3,3,86,RNA metabolism
372421at2759,5001428at2759,DIS3,3,86,RNA metabolism
372421at2759,5017491at2759,DIS3,3,86,RNA metabolism
372421at2759,4896220at2759,DIS3,3,86,RNA metabolism
372421at2759,5017392at2759,DIS3,3,86,RNA metabolism
372421at2759,4883442at2759,DIS3,3,86,RNA metabolism
372421at2759,770174at2759,DIS3,3,86,RNA metabolism
372487at2759,640992at2759,xrn,3,102,RNA metabolism
372487at2759,4881111at2759,xrn,3,102,RNA metabolism
372487at2759,536241at2759,xrn,3,102,RNA metabolism
372487at2759,5018925at2759,xrn,3,102,RNA metabolism
372487at2759,4972752at2759,xrn,3,102,RNA metabolism
372487at2759,5020180at2759,xrn,3,102,RNA metabolism
372487at2759,4914519at2759,xrn,3,102,RNA metabolism
372487at2759,639097at2759,xrn,3,102,RNA metabolism
372487at2759,767536at2759,xrn,3,102,RNA metabolism
372487at2759,4930225at2759,xrn,3,102,RNA metabolism
372487at2759,3077938at2759,xrn,3,102,RNA metabolism
3763at2759,5004094at2759,Pold2,1,35,DNA metabolism
3763at2759,2740352at2759,Pold2,1,35,DNA metabolism
3763at2759,721769at2759,Pold2,1,35,DNA metabolism
3763at2759,2748025at2759,Pold2,1,35,DNA metabolism
377733at2759,2074138at2759,ATP10A,17,259,transporter
377733at2759,4974037at2759,ATP10A,17,259,transporter
377733at2759,5015418at2759,ATP10A,17,259,transporter
377733at2759,2692428at2759,ATP10A,17,259,transporter
377733at2759,4921606at2759,ATP10A,17,259,transporter
377733at2759,5013707at2759,ATP10A,17,259,transporter
377733at2759,4892349at2759,ATP10A,17,259,transporter
377733at2759,5015953at2759,ATP10A,17,259,transporter
377733at2759,4835195at2759,ATP10A,17,259,transporter
377733at2759,755056at2759,ATP10A,17,259,transporter
377733at2759,4770370at2759,ATP10A,17,259,transporter
377733at2759,540745at2759,ATP10A,17,259,transporter
377733at2759,4893803at2759,ATP10A,17,259,transporter
377733at2759,4792124at2759,ATP10A,17,259,transporter
377733at2759,5024030at2759,ATP10A,17,259,transporter
377733at2759,4816493at2759,ATP10A,17,259,transporter
377733at2759,290195at2759,ATP10A,17,259,transporter
377733at2759,417209at2759,ATP10A,17,259,transporter
405996at2759,4944537at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,2189935at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,2195134at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,5018071at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,525560at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,4911343at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,5017997at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,429505at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,1978450at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,4766246at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,3745658at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,4929587at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,531663at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,273515at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,2813334at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,5016748at2759,SAC1,4,144,metabolite interconversion enzyme
405996at2759,281570at2759,SAC1,4,144,metabolite interconversion enzyme
407658at2759,5000111at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,1674584at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,638186at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,481559at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,629382at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,758192at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,4999862at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,4601704at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,583404at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,543615at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,4846092at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,5024104at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,4806348at2759,MNN10,1,76,metabolite interconversion enzyme
407658at2759,743968at2759,MNN10,1,76,metabolite interconversion enzyme
411372at2759,4880905at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2696685at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2712458at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4822122at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,594465at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,5019246at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,672413at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2482546at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,5012795at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4826408at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4294131at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,3308705at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,304029at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,3506837at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2007503at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,794642at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,795344at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,548297at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4679792at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2839210at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4315432at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2503597at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,2671620at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,5004480at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4777175at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,253406at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,772525at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,1158012at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,4785474at2759,ZC3H8,8,173,gene-specific transcriptional regulator
411372at2759,762521at2759,ZC3H8,8,173,gene-specific transcriptional regulator
412748at2759,4984478at2759,PAP1,3,56,RNA metabolism
412748at2759,703914at2759,PAP1,3,56,RNA metabolism
412748at2759,4815823at2759,PAP1,3,56,RNA metabolism
413460at2759,4903689at2759,ERCC6,5,108,DNA metabolism
413460at2759,4836213at2759,ERCC6,5,108,DNA metabolism
413460at2759,656889at2759,ERCC6,5,108,DNA metabolism
413460at2759,4846129at2759,ERCC6,5,108,DNA metabolism
413460at2759,4822276at2759,ERCC6,5,108,DNA metabolism
413460at2759,5017424at2759,ERCC6,5,108,DNA metabolism
413460at2759,4922780at2759,ERCC6,5,108,DNA metabolism
413460at2759,5019022at2759,ERCC6,5,108,DNA metabolism
413460at2759,802487at2759,ERCC6,5,108,DNA metabolism
413460at2759,4913368at2759,ERCC6,5,108,DNA metabolism
413460at2759,2914358at2759,ERCC6,5,108,DNA metabolism
413460at2759,4805860at2759,ERCC6,5,108,DNA metabolism
413460at2759,3390388at2759,ERCC6,5,108,DNA metabolism
413460at2759,2604395at2759,ERCC6,5,108,DNA metabolism
413460at2759,4976817at2759,ERCC6,5,108,DNA metabolism
413460at2759,5017301at2759,ERCC6,5,108,DNA metabolism
415696at2759,5015510at2759,GRX3,3,98,metabolite interconversion enzyme
415696at2759,4791376at2759,GRX3,3,98,metabolite interconversion enzyme
415696at2759,4982168at2759,GRX3,3,98,metabolite interconversion enzyme
415696at2759,4885062at2759,GRX3,3,98,metabolite interconversion enzyme
415696at2759,801690at2759,GRX3,3,98,metabolite interconversion enzyme
415696at2759,4882485at2759,GRX3,3,98,metabolite interconversion enzyme
417078at2759,4907210at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4923839at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4763844at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4930555at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4892794at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4836839at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4812801at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,3145686at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4921598at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,2711601at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4431732at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4887374at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4839611at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4923761at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,2694123at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4926032at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4810168at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4895586at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,2695265at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,2686862at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,564844at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4925486at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4809857at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4930473at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,350625at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4923720at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4884924at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4841471at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4920756at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4886203at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4841349at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4817513at2759,BCY1,5,156,protein-binding activity modulator
417078at2759,4820710at2759,BCY1,5,156,protein-binding activity modulator
419317at2759,2290370at2759,RAD23,3,85,DNA metabolism
419317at2759,5015996at2759,RAD23,3,85,DNA metabolism
419317at2759,4896210at2759,RAD23,3,85,DNA metabolism
419317at2759,4938103at2759,RAD23,3,85,DNA metabolism
419317at2759,4999350at2759,RAD23,3,85,DNA metabolism
419317at2759,4939667at2759,RAD23,3,85,DNA metabolism
419317at2759,335418at2759,RAD23,3,85,DNA metabolism
419317at2759,4887488at2759,RAD23,3,85,DNA metabolism
419317at2759,2735659at2759,RAD23,3,85,DNA metabolism
419317at2759,4718167at2759,RAD23,3,85,DNA metabolism
419317at2759,720674at2759,RAD23,3,85,DNA metabolism
419317at2759,5013682at2759,RAD23,3,85,DNA metabolism
419317at2759,4381131at2759,RAD23,3,85,DNA metabolism
419317at2759,4824851at2759,RAD23,3,85,DNA metabolism
419317at2759,753677at2759,RAD23,3,85,DNA metabolism
419317at2759,1716013at2759,RAD23,3,85,DNA metabolism
419317at2759,589487at2759,RAD23,3,85,DNA metabolism
419317at2759,103144at2759,RAD23,3,85,DNA metabolism
419317at2759,313890at2759,RAD23,3,85,DNA metabolism
4199794at2759,3514176at2759,RfC4,1,93,DNA metabolism
4199794at2759,5013870at2759,RfC4,1,93,DNA metabolism
422728at2759,676568at2759,UFD1,3,69,Unclassified
422728at2759,4896118at2759,UFD1,3,69,Unclassified
422728at2759,1605759at2759,UFD1,3,69,Unclassified
422728at2759,3360719at2759,UFD1,3,69,Unclassified
422728at2759,447966at2759,UFD1,3,69,Unclassified
422728at2759,4923689at2759,UFD1,3,69,Unclassified
422728at2759,4901123at2759,UFD1,3,69,Unclassified
422728at2759,4787543at2759,UFD1,3,69,Unclassified
422728at2759,4923277at2759,UFD1,3,69,Unclassified
422728at2759,669990at2759,UFD1,3,69,Unclassified
424572at2759,4888561at2759,GCD6,1,44,translational protein
424572at2759,4841866at2759,GCD6,1,44,translational protein
424572at2759,5000827at2759,GCD6,1,44,translational protein
424572at2759,505121at2759,GCD6,1,44,translational protein
424572at2759,4811230at2759,GCD6,1,44,translational protein
424572at2759,5020327at2759,GCD6,1,44,translational protein
424572at2759,4814617at2759,GCD6,1,44,translational protein
424572at2759,4816641at2759,GCD6,1,44,translational protein
424572at2759,110070at2759,GCD6,1,44,translational protein
427280at2759,5002605at2759,Pdia3,5,120,chaperone
427280at2759,165371at2759,Pdia3,5,120,chaperone
427280at2759,4913474at2759,Pdia3,5,120,chaperone
427280at2759,3363644at2759,Pdia3,5,120,chaperone
427280at2759,4999391at2759,Pdia3,5,120,chaperone
427280at2759,411170at2759,Pdia3,5,120,chaperone
427280at2759,633605at2759,Pdia3,5,120,chaperone
427280at2759,5019909at2759,Pdia3,5,120,chaperone
427280at2759,4847580at2759,Pdia3,5,120,chaperone
427280at2759,4918743at2759,Pdia3,5,120,chaperone
427280at2759,4817289at2759,Pdia3,5,120,chaperone
427280at2759,759225at2759,Pdia3,5,120,chaperone
427280at2759,4804397at2759,Pdia3,5,120,chaperone
427280at2759,4895865at2759,Pdia3,5,120,chaperone
427280at2759,3170771at2759,Pdia3,5,120,chaperone
427280at2759,5017687at2759,Pdia3,5,120,chaperone
427280at2759,3121155at2759,Pdia3,5,120,chaperone
427280at2759,4922717at2759,Pdia3,5,120,chaperone
427280at2759,545724at2759,Pdia3,5,120,chaperone
427280at2759,4921802at2759,Pdia3,5,120,chaperone
427280at2759,4951803at2759,Pdia3,5,120,chaperone
427280at2759,163310at2759,Pdia3,5,120,chaperone
427280at2759,5019269at2759,Pdia3,5,120,chaperone
427280at2759,4842483at2759,Pdia3,5,120,chaperone
427795at2759,5004153at2759,Rbbp7,2,82,Unclassified
427795at2759,4974732at2759,Rbbp7,2,82,Unclassified
427795at2759,3706337at2759,Rbbp7,2,82,Unclassified
427795at2759,2911468at2759,Rbbp7,2,82,Unclassified
427795at2759,5017124at2759,Rbbp7,2,82,Unclassified
427795at2759,2707563at2759,Rbbp7,2,82,Unclassified
427795at2759,4552916at2759,Rbbp7,2,82,Unclassified
427795at2759,4916345at2759,Rbbp7,2,82,Unclassified
427795at2759,4923581at2759,Rbbp7,2,82,Unclassified
427795at2759,1693545at2759,Rbbp7,2,82,Unclassified
428577at2759,4888761at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,1151840at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,2238966at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,3502941at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5012426at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4991739at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4731775at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5014578at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4660608at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4852996at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,766534at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,191578at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5003026at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4177038at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4706422at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,673208at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,767317at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5014288at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4850380at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,3972392at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,334799at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4780363at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,1673148at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4807502at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,2091890at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,1653645at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,345912at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,2613112at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4823452at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,263112at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,325910at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4960085at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,101915at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5018997at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5020061at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,676229at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,3724116at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,293641at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,807693at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4114630at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4772174at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,306328at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4941695at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,142287at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4850743at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4808807at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4940501at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,409584at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4829158at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4945634at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4960729at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,775997at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,800906at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,2622489at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,1669176at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,5016568at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,2181277at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4800350at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4441973at2759,Nlrp1b,13,334,metabolite interconversion enzyme
428577at2759,4750137at2759,Nlrp1b,13,334,metabolite interconversion enzyme
429533at2759,4969676at2759,PUP1,3,40,protein modifying enzyme
429533at2759,4999315at2759,PUP1,3,40,protein modifying enzyme
430051at2759,4969841at2759,top,3,65,DNA metabolism
430051at2759,4973048at2759,top,3,65,DNA metabolism
430051at2759,5015843at2759,top,3,65,DNA metabolism
430051at2759,5010947at2759,top,3,65,DNA metabolism
430051at2759,3343380at2759,top,3,65,DNA metabolism
430051at2759,4929319at2759,top,3,65,DNA metabolism
430051at2759,1732564at2759,top,3,65,DNA metabolism
430051at2759,5006168at2759,top,3,65,DNA metabolism
431557at2759,5012732at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,352891at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,4971251at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,218052at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,495340at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,2587938at2759,Prosalpha6,5,230,protein modifying enzyme
431557at2759,4848977at2759,Prosalpha6,5,230,protein modifying enzyme
431715at2759,4983000at2759,UTP15,1,37,RNA metabolism
431715at2759,4905378at2759,UTP15,1,37,RNA metabolism
431715at2759,262968at2759,UTP15,1,37,RNA metabolism
431715at2759,1963191at2759,UTP15,1,37,RNA metabolism
441223at2759,115730at2759,KRR1,1,33,RNA metabolism
446168at2759,1665555at2759,RFC1,1,46,DNA metabolism
446168at2759,5003817at2759,RFC1,1,46,DNA metabolism
446168at2759,5030096at2759,RFC1,1,46,DNA metabolism
446168at2759,4896904at2759,RFC1,1,46,DNA metabolism
446168at2759,4887350at2759,RFC1,1,46,DNA metabolism
448448at2759,4889273at2759,RAD16,3,203,Unclassified
448448at2759,4579358at2759,RAD16,3,203,Unclassified
448448at2759,5019987at2759,RAD16,3,203,Unclassified
448448at2759,4841968at2759,RAD16,3,203,Unclassified
448448at2759,770361at2759,RAD16,3,203,Unclassified
448448at2759,1758013at2759,RAD16,3,203,Unclassified
448448at2759,5005824at2759,RAD16,3,203,Unclassified
448448at2759,2462074at2759,RAD16,3,203,Unclassified
448448at2759,1791419at2759,RAD16,3,203,Unclassified
448448at2759,2661872at2759,RAD16,3,203,Unclassified
448448at2759,4451026at2759,RAD16,3,203,Unclassified
448448at2759,2277302at2759,RAD16,3,203,Unclassified
448448at2759,4843258at2759,RAD16,3,203,Unclassified
448448at2759,4946279at2759,RAD16,3,203,Unclassified
448448at2759,4696664at2759,RAD16,3,203,Unclassified
448448at2759,1757198at2759,RAD16,3,203,Unclassified
448448at2759,1532960at2759,RAD16,3,203,Unclassified
448448at2759,4788509at2759,RAD16,3,203,Unclassified
448448at2759,220234at2759,RAD16,3,203,Unclassified
448448at2759,1978398at2759,RAD16,3,203,Unclassified
448448at2759,5017597at2759,RAD16,3,203,Unclassified
448448at2759,88984at2759,RAD16,3,203,Unclassified
448448at2759,4887981at2759,RAD16,3,203,Unclassified
448448at2759,4935407at2759,RAD16,3,203,Unclassified
448448at2759,4699211at2759,RAD16,3,203,Unclassified
448448at2759,1953539at2759,RAD16,3,203,Unclassified
448448at2759,4821154at2759,RAD16,3,203,Unclassified
448448at2759,4784965at2759,RAD16,3,203,Unclassified
448448at2759,4458363at2759,RAD16,3,203,Unclassified
448448at2759,4998314at2759,RAD16,3,203,Unclassified
448448at2759,3204757at2759,RAD16,3,203,Unclassified
448448at2759,4888998at2759,RAD16,3,203,Unclassified
448448at2759,2706250at2759,RAD16,3,203,Unclassified
448448at2759,555603at2759,RAD16,3,203,Unclassified
448448at2759,4762538at2759,RAD16,3,203,Unclassified
448448at2759,4894463at2759,RAD16,3,203,Unclassified
49016at2759,4886616at2759,SFB3,5,89,membrane traffic protein
49016at2759,5004504at2759,SFB3,5,89,membrane traffic protein
5061070at2759,5014686at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4444093at2759,MGM1,6,158,membrane traffic protein
5061070at2759,5007178at2759,MGM1,6,158,membrane traffic protein
5061070at2759,1041330at2759,MGM1,6,158,membrane traffic protein
5061070at2759,605312at2759,MGM1,6,158,membrane traffic protein
5061070at2759,5014358at2759,MGM1,6,158,membrane traffic protein
5061070at2759,751865at2759,MGM1,6,158,membrane traffic protein
5061070at2759,720826at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4726931at2759,MGM1,6,158,membrane traffic protein
5061070at2759,749036at2759,MGM1,6,158,membrane traffic protein
5061070at2759,2454014at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4955313at2759,MGM1,6,158,membrane traffic protein
5061070at2759,5014123at2759,MGM1,6,158,membrane traffic protein
5061070at2759,2341509at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4763560at2759,MGM1,6,158,membrane traffic protein
5061070at2759,320472at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4939427at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4660787at2759,MGM1,6,158,membrane traffic protein
5061070at2759,4852002at2759,MGM1,6,158,membrane traffic protein
5061070at2759,2329167at2759,MGM1,6,158,membrane traffic protein
511529at2759,4986044at2759,BRF1,2,44,RNA metabolism
511529at2759,804656at2759,BRF1,2,44,RNA metabolism
5132116at2759,2612692at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,2582758at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4886497at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,5012414at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4918643at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4940276at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,5013102at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4886866at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4375230at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,810618at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,5015402at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4917224at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,5005326at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4836360at2759,Arp1,6,149,cytoskeletal protein
5132116at2759,4886946at2759,Arp1,6,149,cytoskeletal protein
